Name,Pick Up Lat,Pick Up Long,Drop Off Lat,Drop Off Long
Nik606,40.728,-80.728,41.061,-81.061
Nik607,40.729,-80.729,41.062,-81.062
Nik608,40.730,-80.730,41.063,-81.063
Nik609,40.731,-80.731,41.064,-81.064
Nik610,40.732,-80.732,41.065,-81.065
Nik611,40.733,-80.733,41.066,-81.066
Nik612,40.734,-80.734,41.067,-81.067
Nik613,40.735,-80.735,41.068,-81.068
Nik614,40.736,-80.736,41.069,-81.069
Nik615,40.737,-80.737,41.070,-81.070
Nik616,40.738,-80.738,41.071,-81.071
Nik617,40.739,-80.739,41.072,-81.072
Nik618,40.740,-80.740,41.073,-81.073
Nik619,40.741,-80.741,41.074,-81.074
Nik620,40.742,-80.742,41.075,-81.075
Nik621,40.743,-80.743,41.076,-81.076
Nik622,40.744,-80.744,41.077,-81.077
Nik623,40.745,-80.745,41.078,-81.078
Nik624,40.746,-80.746,41.079,-81.079
Nik625,40.747,-80.747,41.080,-81.080
Nik626,40.748,-80.748,41.081,-81.081
Nik627,40.749,-80.749,41.082,-81.082
Nik628,40.750,-80.750,41.083,-81.083
Nik629,40.751,-80.751,41.084,-81.084
Nik630,40.752,-80.752,41.085,-81.085
Nik631,40.753,-80.753,41.086,-81.086
Nik632,40.754,-80.754,41.087,-81.087
Nik633,40.755,-80.755,41.088,-81.088
Nik634,40.756,-80.756,41.089,-81.089
Nik635,40.757,-80.757,41.090,-81.090
Nik636,40.758,-80.758,41.091,-81.091
Nik637,40.759,-80.759,41.092,-81.092
Nik638,40.760,-80.760,41.093,-81.093
Nik639,40.761,-80.761,41.094,-81.094
Nik640,40.762,-80.762,41.095,-81.095
Nik641,40.763,-80.763,41.096,-81.096
Nik642,40.764,-80.764,41.097,-81.097
Nik643,40.765,-80.765,41.098,-81.098
Nik644,40.766,-80.766,41.099,-81.099
Nik645,40.767,-80.767,41.100,-81.100
Nik646,40.768,-80.768,41.101,-81.101
Nik647,40.769,-80.769,41.102,-81.102
Nik648,40.770,-80.770,41.103,-81.103
Nik649,40.771,-80.771,41.104,-81.104
Nik650,40.772,-80.772,41.105,-81.105
Nik651,40.773,-80.773,41.106,-81.106
Nik652,40.774,-80.774,41.107,-81.107
Nik653,40.775,-80.775,41.108,-81.108
Nik654,40.776,-80.776,41.109,-81.109
Nik655,40.777,-80.777,41.110,-81.110
Nik656,40.778,-80.778,41.111,-81.111
Nik657,40.779,-80.779,41.112,-81.112
Nik658,40.780,-80.780,41.113,-81.113
Nik659,40.781,-80.781,41.114,-81.114
Nik660,40.782,-80.782,41.115,-81.115
Nik661,40.783,-80.783,41.116,-81.116
Nik662,40.784,-80.784,41.117,-81.117
Nik663,40.785,-80.785,41.118,-81.118
Nik664,40.786,-80.786,41.119,-81.119
Nik665,40.787,-80.787,41.120,-81.120
Nik666,40.788,-80.788,41.121,-81.121
Nik667,40.789,-80.789,41.122,-81.122
Nik668,40.790,-80.790,41.123,-81.123
Nik669,40.791,-80.791,41.124,-81.124
Nik670,40.792,-80.792,41.125,-81.125
Nik671,40.793,-80.793,41.126,-81.126
Nik672,40.794,-80.794,41.127,-81.127
Nik673,40.795,-80.795,41.128,-81.128
Nik674,40.796,-80.796,41.129,-81.129
Nik675,40.797,-80.797,41.130,-81.130
Nik676,40.798,-80.798,41.131,-81.131
Nik677,40.799,-80.799,41.132,-81.132
Nik678,40.800,-80.800,41.133,-81.133
Nik679,40.801,-80.801,41.134,-81.134
Nik680,40.802,-80.802,41.135,-81.135
Nik681,40.803,-80.803,41.136,-81.136
Nik682,40.804,-80.804,41.137,-81.137
Nik683,40.805,-80.805,41.138,-81.138
Nik684,40.806,-80.806,41.139,-81.139
Nik685,40.807,-80.807,41.140,-81.140
Nik686,40.808,-80.808,41.141,-81.141
Nik687,40.809,-80.809,41.142,-81.142
Nik688,40.810,-80.810,41.143,-81.143
Nik689,40.811,-80.811,41.144,-81.144
Nik690,40.812,-80.812,41.145,-81.145
Nik691,40.813,-80.813,41.146,-81.146
Nik692,40.814,-80.814,41.147,-81.147
Nik693,40.815,-80.815,41.148,-81.148
Nik694,40.816,-80.816,41.149,-81.149
Nik695,40.817,-80.817,41.150,-81.150
Nik696,40.818,-80.818,41.151,-81.151
Nik697,40.819,-80.819,41.152,-81.152
Nik698,40.820,-80.820,41.153,-81.153
Nik699,40.821,-80.821,41.154,-81.154
Nik700,40.822,-80.822,41.155,-81.155
Nik701,40.823,-80.823,41.156,-81.156
Nik702,40.824,-80.824,41.157,-81.157
Nik703,40.825,-80.825,41.158,-81.158
Nik704,40.826,-80.826,41.159,-81.159
Nik705,40.827,-80.827,41.160,-81.160
Nik706,40.828,-80.828,41.161,-81.161
Nik707,40.829,-80.829,41.162,-81.162
Nik708,40.830,-80.830,41.163,-81.163
Nik709,40.831,-80.831,41.164,-81.164
Nik710,40.832,-80.832,41.165,-81.165
Nik711,40.833,-80.833,41.166,-81.166
Nik712,40.834,-80.834,41.167,-81.167
Nik713,40.835,-80.835,41.168,-81.168
Nik714,40.836,-80.836,41.169,-81.169
Nik715,40.837,-80.837,41.170,-81.170
Nik716,40.838,-80.838,41.171,-81.171
Nik717,40.839,-80.839,41.172,-81.172
Nik718,40.840,-80.840,41.173,-81.173
Nik719,40.841,-80.841,41.174,-81.174
Nik720,40.842,-80.842,41.175,-81.175
Nik721,40.843,-80.843,41.176,-81.176
Nik722,40.844,-80.844,41.177,-81.177
Nik723,40.845,-80.845,41.178,-81.178
Nik724,40.846,-80.846,41.179,-81.179
Nik725,40.847,-80.847,41.180,-81.180
Nik726,40.848,-80.848,41.181,-81.181
Nik727,40.849,-80.849,41.182,-81.182
Nik728,40.850,-80.850,41.183,-81.183
Nik729,40.851,-80.851,41.184,-81.184
Nik730,40.852,-80.852,41.185,-81.185
Nik731,40.853,-80.853,41.186,-81.186
Nik732,40.854,-80.854,41.187,-81.187
Nik733,40.855,-80.855,41.188,-81.188
Nik734,40.856,-80.856,41.189,-81.189
Nik735,40.857,-80.857,41.190,-81.190
Nik736,40.858,-80.858,41.191,-81.191
Nik737,40.859,-80.859,41.192,-81.192
Nik738,40.860,-80.860,41.193,-81.193
Nik739,40.861,-80.861,41.194,-81.194
Nik740,40.862,-80.862,41.195,-81.195
Nik741,40.863,-80.863,41.196,-81.196
Nik742,40.864,-80.864,41.197,-81.197
Nik743,40.865,-80.865,41.198,-81.198
Nik744,40.866,-80.866,41.199,-81.199
Nik745,40.867,-80.867,41.200,-81.200
Nik746,40.868,-80.868,41.201,-81.201
Nik747,40.869,-80.869,41.202,-81.202
Nik748,40.870,-80.870,41.203,-81.203
Nik749,40.871,-80.871,41.204,-81.204
Nik750,40.872,-80.872,41.205,-81.205
Nik751,40.873,-80.873,41.206,-81.206
Nik752,40.874,-80.874,41.207,-81.207
Nik753,40.875,-80.875,41.208,-81.208
Nik754,40.876,-80.876,41.209,-81.209
Nik755,40.877,-80.877,41.210,-81.210
Nik756,40.878,-80.878,41.211,-81.211
Nik757,40.879,-80.879,41.212,-81.212
Nik758,40.880,-80.880,41.213,-81.213
Nik759,40.881,-80.881,41.214,-81.214
Nik760,40.882,-80.882,41.215,-81.215
Nik761,40.883,-80.883,41.216,-81.216
Nik762,40.884,-80.884,41.217,-81.217
Nik763,40.885,-80.885,41.218,-81.218
Nik764,40.886,-80.886,41.219,-81.219
Nik765,40.887,-80.887,41.220,-81.220
Nik766,40.888,-80.888,41.221,-81.221
Nik767,40.889,-80.889,41.222,-81.222
Nik768,40.890,-80.890,41.223,-81.223
Nik769,40.891,-80.891,41.224,-81.224
Nik770,40.892,-80.892,41.225,-81.225
Nik771,40.893,-80.893,41.226,-81.226
Nik772,40.894,-80.894,41.227,-81.227
Nik773,40.895,-80.895,41.228,-81.228
Nik774,40.896,-80.896,41.229,-81.229
Nik775,40.897,-80.897,41.230,-81.230
Nik776,40.898,-80.898,41.231,-81.231
Nik777,40.899,-80.899,41.232,-81.232
Nik778,40.900,-80.900,41.233,-81.233
Nik779,40.901,-80.901,41.234,-81.234
Nik780,40.902,-80.902,41.235,-81.235
Nik781,40.903,-80.903,41.236,-81.236
Nik782,40.904,-80.904,41.237,-81.237
Nik783,40.905,-80.905,41.238,-81.238
Nik784,40.906,-80.906,41.239,-81.239
Nik785,40.907,-80.907,41.240,-81.240
Nik786,40.908,-80.908,41.241,-81.241
Nik787,40.909,-80.909,41.242,-81.242
Nik788,40.910,-80.908,41.243,-81.241
Nik789,40.911,-80.907,41.244,-81.240
Nik790,40.912,-80.906,41.245,-81.239
Nik791,40.913,-80.905,41.246,-81.238
Nik792,40.914,-80.904,41.247,-81.237
Nik793,40.915,-80.903,41.248,-81.236
Nik794,40.916,-80.902,41.249,-81.235
Nik795,40.917,-80.901,41.250,-81.234
Nik796,40.918,-80.900,41.251,-81.233
Nik797,40.919,-80.899,41.252,-81.232
Nik798,40.920,-80.898,41.253,-81.231
Nik799,40.921,-80.897,41.254,-81.230
Nik800,40.922,-80.896,41.255,-81.229
Nik801,40.923,-80.895,41.256,-81.228
Nik802,40.924,-80.894,41.257,-81.227
Nik803,40.925,-80.893,41.258,-81.226
Nik804,40.926,-80.892,41.259,-81.225
Nik805,40.927,-80.891,41.260,-81.224
Nik806,40.928,-80.890,41.261,-81.223
Nik807,40.929,-80.889,41.262,-81.222
Nik808,40.930,-80.888,41.263,-81.221
Nik809,40.931,-80.887,41.264,-81.220
Nik810,40.932,-80.886,41.265,-81.219
Nik811,40.933,-80.885,41.266,-81.218
Nik812,40.934,-80.884,41.267,-81.217
Nik813,40.935,-80.883,41.268,-81.216
Nik814,40.936,-80.882,41.269,-81.215
Nik815,40.937,-80.881,41.270,-81.214
Nik816,40.938,-80.880,41.271,-81.213
Nik817,40.939,-80.879,41.272,-81.212
Nik818,40.940,-80.878,41.273,-81.211
Nik819,40.941,-80.877,41.274,-81.210
Nik820,40.942,-80.876,41.275,-81.209
Nik821,40.943,-80.875,41.276,-81.208
Nik822,40.944,-80.874,41.277,-81.207
Nik823,40.945,-80.873,41.278,-81.206
Nik824,40.946,-80.872,41.279,-81.205
Nik825,40.947,-80.871,41.280,-81.204
Nik826,40.948,-80.870,41.281,-81.203
Nik827,40.949,-80.869,41.282,-81.202
Nik828,40.950,-80.868,41.283,-81.201
Nik829,40.951,-80.867,41.284,-81.200
Nik830,40.952,-80.866,41.285,-81.199
Nik831,40.953,-80.865,41.286,-81.198
Nik832,40.954,-80.864,41.287,-81.197
Nik833,40.955,-80.863,41.288,-81.196
Nik834,40.956,-80.862,41.289,-81.195
Nik835,40.957,-80.861,41.290,-81.194
Nik836,40.958,-80.860,41.291,-81.193
Nik837,40.959,-80.859,41.292,-81.192
Nik838,40.960,-80.858,41.293,-81.191
Nik839,40.961,-80.857,41.294,-81.190
Nik840,40.962,-80.856,41.295,-81.189
Nik841,40.963,-80.855,41.296,-81.188
Nik842,40.964,-80.854,41.297,-81.187
Nik843,40.965,-80.853,41.298,-81.186
Nik844,40.966,-80.852,41.299,-81.185
Nik845,40.967,-80.851,41.300,-81.184
Nik846,40.968,-80.850,41.301,-81.183
Nik847,40.969,-80.849,41.302,-81.182
Nik848,40.970,-80.848,41.303,-81.181
Nik849,40.971,-80.847,41.304,-81.180
Nik850,40.972,-80.846,41.305,-81.179
Nik851,40.973,-80.845,41.306,-81.178
Nik852,40.974,-80.844,41.307,-81.177
Nik853,40.975,-80.843,41.308,-81.176
Nik854,40.976,-80.842,41.309,-81.175
Nik855,40.977,-80.841,41.310,-81.174
Nik856,40.978,-80.840,41.311,-81.173
Nik857,40.979,-80.839,41.312,-81.172
Nik858,40.980,-80.838,41.313,-81.171
Nik859,40.981,-80.837,41.314,-81.170
Nik860,40.982,-80.836,41.315,-81.169
Nik861,40.983,-80.835,41.316,-81.168
Nik862,40.984,-80.834,41.317,-81.167
Nik863,40.985,-80.833,41.318,-81.166
Nik864,40.986,-80.832,41.319,-81.165
Nik865,40.987,-80.831,41.320,-81.164
Nik866,40.988,-80.830,41.321,-81.163
Nik867,40.989,-80.829,41.322,-81.162
Nik868,40.990,-80.828,41.323,-81.161
Nik869,40.991,-80.827,41.324,-81.160
Nik870,40.992,-80.826,41.325,-81.159
Nik871,40.993,-80.825,41.326,-81.158
Nik872,40.994,-80.824,41.327,-81.157
Nik873,40.995,-80.823,41.328,-81.156
Nik874,40.996,-80.822,41.329,-81.155
Nik875,40.997,-80.821,41.330,-81.154
Nik876,40.998,-80.820,41.331,-81.153
Nik877,40.999,-80.819,41.332,-81.152
Nik878,41.000,-80.818,41.333,-81.151
Nik879,41.001,-80.817,41.334,-81.150
Nik880,41.002,-80.816,41.335,-81.149
Nik881,41.003,-80.815,41.336,-81.148
Nik882,41.004,-80.814,41.337,-81.147
Nik883,41.005,-80.813,41.338,-81.146
Nik884,41.006,-80.812,41.339,-81.145
Nik885,41.007,-80.811,41.340,-81.144
Nik886,41.008,-80.810,41.341,-81.143
Nik887,41.009,-80.809,41.342,-81.142
Nik888,41.010,-80.808,41.343,-81.141
Nik889,41.011,-80.807,41.344,-81.140
Nik890,41.012,-80.806,41.345,-81.139
Nik891,41.013,-80.805,41.346,-81.138
Nik892,41.014,-80.804,41.347,-81.137
Nik893,41.015,-80.803,41.348,-81.136
Nik894,41.016,-80.802,41.349,-81.135
Nik895,41.017,-80.801,41.350,-81.134
Nik896,41.018,-80.800,41.351,-81.133
Nik897,41.019,-80.799,41.352,-81.132
Nik898,41.020,-80.798,41.353,-81.131
Nik899,41.021,-80.797,41.354,-81.130
Nik900,41.022,-80.796,41.355,-81.129
Nik901,41.023,-80.795,41.356,-81.128
Nik902,41.024,-80.794,41.357,-81.127
Nik903,41.025,-80.793,41.358,-81.126
Nik904,41.026,-80.792,41.359,-81.125
Nik905,41.027,-80.791,41.360,-81.124
Nik906,41.028,-80.790,41.361,-81.123
Nik907,41.029,-80.789,41.362,-81.122
Nik908,41.030,-80.788,41.363,-81.121
Nik909,41.031,-80.787,41.364,-81.120
Nik910,41.032,-80.786,41.365,-81.119
Nik911,41.033,-80.785,41.366,-81.118
Nik912,41.034,-80.784,41.367,-81.117
Nik913,41.035,-80.783,41.368,-81.116
Nik914,41.036,-80.782,41.369,-81.115
Nik915,41.037,-80.781,41.370,-81.114
Nik916,41.038,-80.780,41.371,-81.113
Nik917,41.039,-80.779,41.372,-81.112
Nik918,41.040,-80.778,41.373,-81.111
Nik919,41.041,-80.777,41.374,-81.110
Nik920,41.042,-80.776,41.375,-81.109
Nik921,41.043,-80.775,41.376,-81.108
Nik922,41.044,-80.774,41.377,-81.107
Nik923,41.045,-80.773,41.378,-81.106
Nik924,41.046,-80.772,41.379,-81.105
Nik925,41.047,-80.771,41.380,-81.104
Nik926,41.048,-80.770,41.381,-81.103
Nik927,41.049,-80.769,41.382,-81.102
Nik928,41.050,-80.768,41.383,-81.101
Nik929,41.051,-80.767,41.384,-81.100
Nik930,41.052,-80.766,41.385,-81.099
Nik931,41.053,-80.765,41.386,-81.098
Nik932,41.054,-80.764,41.387,-81.097
Nik933,41.055,-80.763,41.388,-81.096
Nik934,41.056,-80.762,41.389,-81.095
Nik935,41.057,-80.761,41.390,-81.094
Nik936,41.058,-80.760,41.391,-81.093
Nik937,41.059,-80.759,41.392,-81.092
Nik938,41.060,-80.758,41.393,-81.091
Nik939,41.061,-80.757,41.394,-81.090
Nik940,41.062,-80.756,41.395,-81.089
Nik941,41.063,-80.755,41.396,-81.088
Nik942,41.064,-80.754,41.397,-81.087
Nik943,41.065,-80.753,41.398,-81.086
Nik944,41.066,-80.752,41.399,-81.085
Nik945,41.067,-80.751,41.400,-81.084
Nik946,41.068,-80.750,41.401,-81.083
Nik947,41.069,-80.749,41.402,-81.082
Nik948,41.070,-80.748,41.403,-81.081
Nik949,41.071,-80.747,41.404,-81.080
Nik950,41.072,-80.746,41.405,-81.079
Nik951,41.073,-80.745,41.406,-81.078
Nik952,41.074,-80.744,41.407,-81.077
Nik953,41.075,-80.743,41.408,-81.076
Nik954,41.076,-80.742,41.409,-81.075
Nik955,41.077,-80.741,41.410,-81.074
Nik956,41.078,-80.740,41.411,-81.073
Nik957,41.079,-80.739,41.412,-81.072
Nik958,41.080,-80.738,41.413,-81.071
Nik959,41.081,-80.737,41.414,-81.070
Nik960,41.082,-80.736,41.415,-81.069
Nik961,41.083,-80.735,41.416,-81.068
Nik962,41.084,-80.734,41.417,-81.067
Nik963,41.085,-80.733,41.418,-81.066
Nik964,41.086,-80.732,41.419,-81.065
Nik965,41.087,-80.731,41.420,-81.064
Nik966,41.088,-80.730,41.421,-81.063
Nik967,41.089,-80.729,41.422,-81.062
Nik968,41.090,-80.728,41.423,-81.061
Nik969,41.091,-80.727,41.424,-81.060
Nik970,41.092,-80.726,41.425,-81.059
Nik971,41.093,-80.725,41.426,-81.058
Nik972,41.094,-80.724,41.427,-81.057
Nik973,41.095,-80.723,41.428,-81.056
Nik974,41.096,-80.722,41.429,-81.055
Nik975,41.097,-80.721,41.430,-81.054
Nik976,41.098,-80.720,41.431,-81.053
Nik977,41.099,-80.719,41.432,-81.052
Nik978,41.100,-80.718,41.433,-81.051
Nik979,41.101,-80.717,41.434,-81.050
Nik980,41.102,-80.716,41.435,-81.049
Nik981,41.103,-80.715,41.436,-81.048
Nik982,41.104,-80.714,41.437,-81.047
Nik983,41.105,-80.713,41.438,-81.046
Nik984,41.106,-80.712,41.439,-81.045
Nik985,41.107,-80.711,41.440,-81.044
Nik986,41.108,-80.710,41.441,-81.043
Nik987,41.109,-80.709,41.442,-81.042
Nik988,41.110,-80.708,41.443,-81.041
Nik989,41.111,-80.707,41.444,-81.040
Nik990,41.112,-80.706,41.445,-81.039
Nik991,41.113,-80.705,41.446,-81.038
Nik992,41.114,-80.704,41.447,-81.037
Nik993,41.115,-80.703,41.448,-81.036
Nik994,41.116,-80.702,41.449,-81.035
Nik995,41.117,-80.701,41.450,-81.034
Nik996,41.118,-80.700,41.451,-81.033
Nik997,41.119,-80.699,41.452,-81.032
Nik998,41.120,-80.698,41.453,-81.031
Nik999,41.121,-80.697,41.454,-81.030
Nik1000,41.122,-80.696,41.455,-81.029
Nik1001,41.123,-80.695,41.456,-81.028
Nik1002,41.124,-80.694,41.457,-81.027
Nik1003,41.125,-80.693,41.458,-81.026
Nik1004,41.126,-80.692,41.459,-81.025
Nik1005,41.127,-80.691,41.460,-81.024
Nik1006,41.128,-80.690,41.461,-81.023
Nik1007,41.129,-80.689,41.462,-81.022
Nik1008,41.130,-80.688,41.463,-81.021
Nik1009,41.131,-80.687,41.464,-81.020
Nik1010,41.132,-80.686,41.465,-81.019
Nik1011,41.133,-80.685,41.466,-81.018
Nik1012,41.134,-80.684,41.467,-81.017
Nik1013,41.135,-80.683,41.468,-81.016
Nik1014,41.136,-80.682,41.469,-81.015
Nik1015,41.137,-80.681,41.470,-81.014
Nik1016,41.138,-80.680,41.471,-81.013
Nik1017,41.139,-80.679,41.472,-81.012
Nik1018,41.140,-80.678,41.473,-81.011
Nik1019,41.141,-80.677,41.474,-81.010
Nik1020,41.142,-80.676,41.475,-81.009
Nik1021,41.143,-80.675,41.476,-81.008
Nik1022,41.144,-80.674,41.477,-81.007
Nik1023,41.145,-80.673,41.478,-81.006
Nik1024,41.146,-80.672,41.479,-81.005
Nik1025,41.147,-80.671,41.480,-81.004
Nik1026,41.148,-80.670,41.481,-81.003
Nik1027,41.149,-80.669,41.482,-81.002
Nik1028,41.150,-80.668,41.483,-81.001
Nik1029,41.151,-80.667,41.484,-81.000
Nik1030,41.152,-80.666,41.485,-80.999
Nik1031,41.153,-80.665,41.486,-80.998
Nik1032,41.154,-80.664,41.487,-80.997
Nik1033,41.155,-80.663,41.488,-80.996
Nik1034,41.156,-80.662,41.489,-80.995
Nik1035,41.157,-80.661,41.490,-80.994
Nik1036,41.158,-80.660,41.491,-80.993
Nik1037,41.159,-80.659,41.492,-80.992
Nik1038,41.160,-80.658,41.493,-80.991
Nik1039,41.161,-80.657,41.494,-80.990
Nik1040,41.162,-80.656,41.495,-80.989
Nik1041,41.163,-80.655,41.496,-80.988
Nik1042,41.164,-80.654,41.497,-80.987
Nik1043,41.165,-80.653,41.498,-80.986
Nik1044,41.166,-80.652,41.499,-80.985
Nik1045,41.167,-80.651,41.500,-80.984
Nik1046,41.168,-80.650,41.501,-80.983
Nik1047,41.169,-80.649,41.502,-80.982
Nik1048,41.170,-80.648,41.503,-80.981
Nik1049,41.171,-80.647,41.504,-80.980
Nik1050,41.172,-80.646,41.505,-80.979
Nik1051,41.173,-80.645,41.506,-80.978
Nik1052,41.174,-80.644,41.507,-80.977
Nik1053,41.175,-80.643,41.508,-80.976
Nik1054,41.176,-80.642,41.509,-80.975
Nik1055,41.177,-80.641,41.510,-80.974
Nik1056,41.178,-80.640,41.511,-80.973
Nik1057,41.179,-80.639,41.512,-80.972
Nik1058,41.180,-80.638,41.513,-80.971
Nik1059,41.181,-80.637,41.514,-80.970
Nik1060,41.182,-80.636,41.515,-80.969
Nik1061,41.183,-80.635,41.516,-80.968
Nik1062,41.184,-80.634,41.517,-80.967
Nik1063,41.185,-80.633,41.518,-80.966
Nik1064,41.186,-80.632,41.519,-80.965
Nik1065,41.187,-80.631,41.520,-80.964
Nik1066,41.188,-80.630,41.521,-80.963
Nik1067,41.189,-80.629,41.522,-80.962
Nik1068,41.190,-80.628,41.523,-80.961
Nik1069,41.191,-80.627,41.524,-80.960
Nik1070,41.192,-80.626,41.525,-80.959
Nik1071,41.193,-80.625,41.526,-80.958
Nik1072,41.194,-80.624,41.527,-80.957
Nik1073,41.195,-80.623,41.528,-80.956
Nik1074,41.196,-80.622,41.529,-80.955
Nik1075,41.197,-80.621,41.530,-80.954
Nik1076,41.198,-80.620,41.531,-80.953
Nik1077,41.199,-80.619,41.532,-80.952
Nik1078,41.200,-80.618,41.533,-80.951
Nik1079,41.201,-80.617,41.534,-80.950
Nik1080,41.202,-80.616,41.535,-80.949
Nik1081,41.203,-80.615,41.536,-80.948
Nik1082,41.204,-80.614,41.537,-80.947
Nik1083,41.205,-80.613,41.538,-80.946
Nik1084,41.206,-80.612,41.539,-80.945
Nik1085,41.207,-80.611,41.540,-80.944
Nik1086,41.208,-80.610,41.541,-80.943
Nik1087,41.209,-80.609,41.542,-80.942
Nik1088,41.210,-80.608,41.543,-80.941
Nik1089,41.211,-80.607,41.544,-80.940
Nik1090,41.212,-80.606,41.545,-80.939
Nik1091,41.213,-80.605,41.546,-80.938
Nik1092,41.214,-80.604,41.547,-80.937
Nik1093,41.215,-80.603,41.548,-80.936
Nik1094,41.216,-80.602,41.549,-80.935
Nik1095,41.217,-80.601,41.550,-80.934
Nik1096,41.218,-80.600,41.551,-80.933
Nik1097,41.219,-80.599,41.552,-80.932
Nik1098,41.220,-80.598,41.553,-80.931
Nik1099,41.221,-80.597,41.554,-80.930
Nik1100,41.222,-80.596,41.555,-80.929
Nik1101,41.223,-80.595,41.556,-80.928
Nik1102,41.224,-80.594,41.557,-80.927
Nik1103,41.225,-80.593,41.558,-80.926
Nik1104,41.226,-80.592,41.559,-80.925
Nik1105,41.227,-80.591,41.560,-80.924
Nik1106,41.228,-80.590,41.561,-80.923
Nik1107,41.229,-80.589,41.562,-80.922
Nik1108,41.230,-80.588,41.563,-80.921
Nik1109,41.231,-80.587,41.564,-80.920
Nik1110,41.232,-80.586,41.565,-80.919
Nik1111,41.233,-80.585,41.566,-80.918
Nik1112,41.234,-80.584,41.567,-80.917
Nik1113,41.235,-80.583,41.568,-80.916
Nik1114,41.236,-80.582,41.569,-80.915
Nik1115,41.237,-80.581,41.570,-80.914
Nik1116,41.238,-80.580,41.571,-80.913
Nik1117,41.239,-80.579,41.572,-80.912
Nik1118,41.240,-80.578,41.573,-80.911
Nik1119,41.241,-80.577,41.574,-80.910
Nik1120,41.242,-80.576,41.575,-80.909
Nik1121,41.243,-80.575,41.576,-80.908
Nik1122,41.244,-80.574,41.577,-80.907
Nik1123,41.245,-80.573,41.578,-80.906
Nik1124,41.246,-80.572,41.579,-80.905
Nik1125,41.247,-80.571,41.580,-80.904
Nik1126,41.248,-80.570,41.581,-80.903
Nik1127,41.249,-80.569,41.582,-80.902
Nik1128,41.250,-80.568,41.583,-80.901
Nik1129,41.251,-80.567,41.584,-80.900
Nik1130,41.252,-80.566,41.585,-80.899
Nik1131,41.253,-80.565,41.586,-80.898
Nik1132,41.254,-80.564,41.587,-80.897
Nik1133,41.255,-80.563,41.588,-80.896
Nik1134,41.256,-80.562,41.589,-80.895
Nik1135,41.257,-80.561,41.590,-80.894
Nik1136,41.258,-80.560,41.591,-80.893
Nik1137,41.259,-80.559,41.592,-80.892
Nik1138,41.260,-80.558,41.593,-80.891
Nik1139,41.261,-80.557,41.594,-80.890
Nik1140,41.262,-80.556,41.595,-80.889
Nik1141,41.263,-80.555,41.596,-80.888
Nik1142,41.264,-80.554,41.597,-80.887
Nik1143,41.265,-80.553,41.598,-80.886
Nik1144,41.266,-80.552,41.599,-80.885
Nik1145,41.267,-80.551,41.600,-80.884
Nik1146,41.268,-80.550,41.601,-80.883
Nik1147,41.269,-80.549,41.602,-80.882
Nik1148,41.270,-80.548,41.603,-80.881
Nik1149,41.271,-80.547,41.604,-80.880
Nik1150,41.272,-80.546,41.605,-80.879
Nik1151,41.273,-80.545,41.606,-80.878
Nik1152,41.274,-80.544,41.607,-80.877
Nik1153,41.275,-80.543,41.608,-80.876
Nik1154,41.276,-80.542,41.609,-80.875
Nik1155,41.277,-80.541,41.610,-80.874
Nik1156,41.278,-80.540,41.611,-80.873
Nik1157,41.279,-80.539,41.612,-80.872
Nik1158,41.280,-80.538,41.613,-80.871
Nik1159,41.281,-80.537,41.614,-80.870
Nik1160,41.282,-80.536,41.615,-80.869
Nik1161,41.283,-80.535,41.616,-80.868
Nik1162,41.284,-80.534,41.617,-80.867
Nik1163,41.285,-80.533,41.618,-80.866
Nik1164,41.286,-80.532,41.619,-80.865
Nik1165,41.287,-80.531,41.620,-80.864
Nik1166,41.288,-80.530,41.621,-80.863
Nik1167,41.289,-80.529,41.622,-80.862
Nik1168,41.290,-80.528,41.623,-80.861
Nik1169,41.291,-80.527,41.624,-80.860
Nik1170,41.292,-80.526,41.625,-80.859
Nik1171,41.293,-80.525,41.626,-80.858
Nik1172,41.294,-80.524,41.627,-80.857
Nik1173,41.295,-80.523,41.628,-80.856
Nik1174,41.296,-80.522,41.629,-80.855
Nik1175,41.297,-80.521,41.630,-80.854
Nik1176,41.298,-80.520,41.631,-80.853
Nik1177,41.299,-80.519,41.632,-80.852
Nik1178,41.300,-80.518,41.633,-80.851
Nik1179,41.301,-80.517,41.634,-80.850
Nik1180,41.302,-80.516,41.635,-80.849
Nik1181,41.303,-80.515,41.636,-80.848
Nik1182,41.304,-80.514,41.637,-80.847
Nik1183,41.305,-80.513,41.638,-80.846
Nik1184,41.306,-80.512,41.639,-80.845
Nik1185,41.307,-80.511,41.640,-80.844
Nik1186,41.308,-80.510,41.641,-80.843
Nik1187,41.309,-80.509,41.642,-80.842
Nik1188,41.310,-80.508,41.643,-80.841
Nik1189,41.311,-80.507,41.644,-80.840
Nik1190,41.312,-80.506,41.645,-80.839
Nik1191,41.313,-80.505,41.646,-80.838
Nik1192,41.314,-80.504,41.647,-80.837
Nik1193,41.315,-80.503,41.648,-80.836
Nik1194,41.316,-80.502,41.649,-80.835
Nik1195,41.317,-80.501,41.650,-80.834
Nik1196,41.318,-80.500,41.651,-80.833
Nik1197,41.319,-80.499,41.652,-80.832
Nik1198,41.320,-80.498,41.653,-80.831
Nik1199,41.321,-80.497,41.654,-80.830
Nik1200,41.322,-80.496,41.655,-80.829
Nik1201,41.323,-80.495,41.656,-80.828
Nik1202,41.324,-80.494,41.657,-80.827
Nik1203,41.325,-80.493,41.658,-80.826
